name,type,sponsoring_org,last_updated,registered,iana_url
.arpa,infrastructure,Internet Architecture Board (IAB),2016-03-23,1985-01-01,https://www.iana.org/domains/root/db/arpa.html
.com,generic,VeriSign Global Registry Services,2015-05-29,1985-01-01,https://www.iana.org/domains/root/db/com.html
.edu,sponsored,EDUCAUSE,2014-06-18,1985-01-01,https://www.iana.org/domains/root/db/edu.html
.gov,sponsored,"General Services Administration
Attn: QTDC, 2E08 (.gov Domain Registration)",2013-09-10,1985-01-01,https://www.iana.org/domains/root/db/gov.html
.mil,sponsored,DoD Network Information Center,2016-01-20,1985-01-01,https://www.iana.org/domains/root/db/mil.html
.net,generic,VeriSign Global Registry Services,2015-05-29,1985-01-01,https://www.iana.org/domains/root/db/net.html
.org,generic,Public Interest Registry (PIR),2016-05-10,1985-01-01,https://www.iana.org/domains/root/db/org.html
.us,country-code,"NeuStar, Inc.",2015-07-20,1985-02-15,https://www.iana.org/domains/root/db/us.html
.gb,country-code,Reserved Domain - IANA,2009-07-22,1985-07-24,https://www.iana.org/domains/root/db/gb.html
.uk,country-code,Nominet UK,2015-09-01,1985-07-24,https://www.iana.org/domains/root/db/uk.html
.il,country-code,Internet Society of Israel,2014-12-17,1985-10-24,https://www.iana.org/domains/root/db/il.html
.au,country-code,.au Domain Administration (auDA),2016-04-01,1986-03-05,https://www.iana.org/domains/root/db/au.html
.nl,country-code,SIDN (Stichting Internet  Domeinregistratie Nederland),2016-06-08,1986-04-25,https://www.iana.org/domains/root/db/nl.html
.jp,country-code,"Japan Registry Services Co., Ltd.",2016-05-26,1986-08-05,https://www.iana.org/domains/root/db/jp.html
.fr,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1986-09-02,https://www.iana.org/domains/root/db/fr.html
.se,country-code,The Internet Infrastructure Foundation,2016-06-09,1986-09-04,https://www.iana.org/domains/root/db/se.html
.kr,country-code,Korea Internet & Security Agency (KISA),2014-01-13,1986-09-29,https://www.iana.org/domains/root/db/kr.html
.de,country-code,DENIC eG,2012-04-19,1986-11-05,https://www.iana.org/domains/root/db/de.html
.fi,country-code,Finnish Communications Regulatory Authority,2016-05-26,1986-12-17,https://www.iana.org/domains/root/db/fi.html
.nz,country-code,InternetNZ,2016-07-02,1987-01-19,https://www.iana.org/domains/root/db/nz.html
.no,country-code,UNINETT Norid A/S,2015-04-16,1987-03-17,https://www.iana.org/domains/root/db/no.html
.ca,country-code,Canadian Internet Registration Authority (CIRA) Autorité Canadienne pour les enregistrements Internet (ACEI),2016-03-16,1987-05-14,https://www.iana.org/domains/root/db/ca.html
.ch,country-code,SWITCH The Swiss Education & Research Network,2016-06-13,1987-05-20,https://www.iana.org/domains/root/db/ch.html
.my,country-code,MYNIC Berhad,2015-08-19,1987-06-08,https://www.iana.org/domains/root/db/my.html
.dk,country-code,Dansk Internet Forum,2016-07-01,1987-07-14,https://www.iana.org/domains/root/db/dk.html
.ar,country-code,Presidencia de la Nación – Secretaría Legal y Técnica,2016-06-30,1987-09-23,https://www.iana.org/domains/root/db/ar.html
.is,country-code,ISNIC - Internet Iceland ltd.,2016-06-01,1987-11-18,https://www.iana.org/domains/root/db/is.html
.it,country-code,IIT - CNR,2015-06-05,1987-12-23,https://www.iana.org/domains/root/db/it.html
.at,country-code,nic.at GmbH,2016-01-21,1988-01-20,https://www.iana.org/domains/root/db/at.html
.ie,country-code,"University College Dublin
Computing Services
Computer Centre",2014-12-15,1988-01-27,https://www.iana.org/domains/root/db/ie.html
.es,country-code,Red.es,2016-04-23,1988-04-14,https://www.iana.org/domains/root/db/es.html
.pt,country-code,Associação DNS.PT,2016-04-13,1988-06-30,https://www.iana.org/domains/root/db/pt.html
.be,country-code,DNS Belgium vzw/asbl,2016-06-28,1988-08-05,https://www.iana.org/domains/root/db/be.html
.th,country-code,Thai Network Information Center Foundation,2016-02-13,1988-09-07,https://www.iana.org/domains/root/db/th.html
.sg,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,2015-06-05,1988-10-19,https://www.iana.org/domains/root/db/sg.html
.int,sponsored,Internet Assigned Numbers Authority,2012-10-10,1988-11-03,https://www.iana.org/domains/root/db/int.html
.mx,country-code,"NIC-Mexico
ITESM - Campus Monterrey",2016-06-16,1989-02-01,https://www.iana.org/domains/root/db/mx.html
.gr,country-code,ICS-FORTH GR,2016-06-17,1989-02-19,https://www.iana.org/domains/root/db/gr.html
.br,country-code,Comite Gestor da Internet no Brasil,2015-06-18,1989-04-18,https://www.iana.org/domains/root/db/br.html
.in,country-code,National Internet Exchange of India,2015-09-13,1989-05-08,https://www.iana.org/domains/root/db/in.html
.tw,country-code,Taiwan Network Information Center (TWNIC),2015-05-01,1989-07-31,https://www.iana.org/domains/root/db/tw.html
.pr,country-code,Gauss Research Laboratory Inc.,2015-09-15,1989-08-27,https://www.iana.org/domains/root/db/pr.html
.ni,country-code,"Universidad Nacional del Ingernieria
Centro de Computo",2013-10-14,1989-10-13,https://www.iana.org/domains/root/db/ni.html
.hk,country-code,Hong Kong Internet Registration Corporation Ltd.,2016-03-02,1990-01-03,https://www.iana.org/domains/root/db/hk.html
.lk,country-code,"Council for Information Technology
LK Domain Registrar",2014-06-17,1990-06-15,https://www.iana.org/domains/root/db/lk.html
.pl,country-code,Research and Academic Computer Network,2016-05-25,1990-07-30,https://www.iana.org/domains/root/db/pl.html
.cr,country-code,"National Academy of Sciences
Academia Nacional de Ciencias",2016-03-02,1990-09-10,https://www.iana.org/domains/root/db/cr.html
.uy,country-code,SeCIU - Universidad de la Republica,2015-08-24,1990-09-10,https://www.iana.org/domains/root/db/uy.html
.ph,country-code,PH Domain Foundation,2013-12-12,1990-09-14,https://www.iana.org/domains/root/db/ph.html
.tr,country-code,"Middle East Technical University
Department of Computer Engineering",2016-03-17,1990-09-17,https://www.iana.org/domains/root/db/tr.html
.su,country-code,"Russian Institute for Development of Public Networks
(ROSNIIROS)",2016-05-13,1990-09-19,https://www.iana.org/domains/root/db/su.html
.hu,country-code,Council of Hungarian Internet Providers (CHIP),2015-07-30,1990-11-07,https://www.iana.org/domains/root/db/hu.html
.za,country-code,ZA Domain Name Authority,2011-12-07,1990-11-07,https://www.iana.org/domains/root/db/za.html
.cn,country-code,China Internet Network Information Center (CNNIC),2015-06-19,1990-11-28,https://www.iana.org/domains/root/db/cn.html
.eg,country-code,"Egyptian Universities Network (EUN)
Supreme Council of Universities",2011-05-20,1990-11-30,https://www.iana.org/domains/root/db/eg.html
.ec,country-code,NIC.EC (NICEC) S.A.,2015-11-17,1991-02-01,https://www.iana.org/domains/root/db/ec.html
.bo,country-code,Agencia para el Desarrollo de la Información de la Sociedad en Bolivia,2013-06-21,1991-02-26,https://www.iana.org/domains/root/db/bo.html
.ve,country-code,Comisión Nacional de Telecomunicaciones (CONATEL),2015-07-15,1991-03-07,https://www.iana.org/domains/root/db/ve.html
.na,country-code,Namibian Network Information Center,2015-05-29,1991-05-08,https://www.iana.org/domains/root/db/na.html
.tn,country-code,Agence Tunisienne d'Internet,2015-03-26,1991-05-17,https://www.iana.org/domains/root/db/tn.html
.do,country-code,"Pontificia Universidad Catolica Madre y Maestra
Recinto Santo Tomas de Aquino",2015-12-14,1991-08-25,https://www.iana.org/domains/root/db/do.html
.ag,country-code,UHSA School of Medicine,2011-01-03,1991-09-03,https://www.iana.org/domains/root/db/ag.html
.bb,country-code,"Government of Barbados
Ministry of Economic Affairs and Development
Telecommunications Unit",2011-10-06,1991-09-03,https://www.iana.org/domains/root/db/bb.html
.bs,country-code,The College of the Bahamas,2015-02-12,1991-09-03,https://www.iana.org/domains/root/db/bs.html
.bz,country-code,University of Belize,2010-10-18,1991-09-03,https://www.iana.org/domains/root/db/bz.html
.dm,country-code,DotDM Corporation,2015-06-26,1991-09-03,https://www.iana.org/domains/root/db/dm.html
.kn,country-code,"Ministry of Finance, Sustainable Development Information & Technology",2016-01-15,1991-09-03,https://www.iana.org/domains/root/db/kn.html
.lc,country-code,University of Puerto Rico,2013-06-24,1991-09-03,https://www.iana.org/domains/root/db/lc.html
.sr,country-code,Telesur,2010-07-06,1991-09-03,https://www.iana.org/domains/root/db/sr.html
.tt,country-code,"University of the West Indies
Faculty of Engineering",2012-08-15,1991-09-03,https://www.iana.org/domains/root/db/tt.html
.vc,country-code,"Ministry of Telecommunications, Science, Technology and Industry",2008-12-30,1991-09-03,https://www.iana.org/domains/root/db/vc.html
.py,country-code,NIC-PY,2016-01-15,1991-09-09,https://www.iana.org/domains/root/db/py.html
.jm,country-code,University of West Indies,2011-12-06,1991-09-24,https://www.iana.org/domains/root/db/jm.html
.pg,country-code,"PNG DNS Administration
Vice Chancellors Office
The Papua New Guinea University of Technology",2010-07-09,1991-09-26,https://www.iana.org/domains/root/db/pg.html
.zw,country-code,Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ),2014-06-23,1991-11-06,https://www.iana.org/domains/root/db/zw.html
.pe,country-code,Red Cientifica Peruana,2014-01-20,1991-11-25,https://www.iana.org/domains/root/db/pe.html
.co,country-code,.CO Internet S.A.S.,2016-03-17,1991-12-24,https://www.iana.org/domains/root/db/co.html
.aq,country-code,Antarctica Network Information Centre Limited,2016-02-26,1992-02-26,https://www.iana.org/domains/root/db/aq.html
.si,country-code,Academic and Research Network of Slovenia (ARNES),2016-02-29,1992-04-01,https://www.iana.org/domains/root/db/si.html
.al,country-code,Electronic and Postal Communications Authority - AKEP,2016-05-20,1992-04-21,https://www.iana.org/domains/root/db/al.html
.cu,country-code,"CENIAInternet
Industria y San Jose
Capitolio Nacional",2011-10-10,1992-06-03,https://www.iana.org/domains/root/db/cu.html
.ee,country-code,Eesti Interneti Sihtasutus (EIS),2015-03-27,1992-06-03,https://www.iana.org/domains/root/db/ee.html
.fj,country-code,"The University of the South Pacific
IT Services",2009-05-26,1992-06-03,https://www.iana.org/domains/root/db/fj.html
.gd,country-code,The National Telecommunications Regulatory Commission (NTRC),2016-06-08,1992-06-03,https://www.iana.org/domains/root/db/gd.html
.lt,country-code,Kaunas University of Technology,2015-04-05,1992-06-03,https://www.iana.org/domains/root/db/lt.html
.pk,country-code,PKNIC,2014-09-11,1992-06-03,https://www.iana.org/domains/root/db/pk.html
.gt,country-code,Universidad del Valle de Guatemala,2016-02-24,1992-08-14,https://www.iana.org/domains/root/db/gt.html
.mz,country-code,Centro de Informatica de Universidade Eduardo Mondlane,2013-07-31,1992-09-04,https://www.iana.org/domains/root/db/mz.html
.mo,country-code,Bureau of Telecommunications Regulation (DSRT),2014-06-26,1992-09-17,https://www.iana.org/domains/root/db/mo.html
.kw,country-code,Ministry of Communications,2016-03-25,1992-10-26,https://www.iana.org/domains/root/db/kw.html
.ae,country-code,Telecommunication Regulatory Authority (TRA),2011-10-20,1992-12-01,https://www.iana.org/domains/root/db/ae.html
.ua,country-code,Hostmaster Ltd.,2016-05-23,1992-12-01,https://www.iana.org/domains/root/db/ua.html
.ge,country-code,Caucasus Online,2012-06-12,1992-12-02,https://www.iana.org/domains/root/db/ge.html
.mt,country-code,NIC (Malta),2015-06-16,1992-12-02,https://www.iana.org/domains/root/db/mt.html
.cz,country-code,"CZ.NIC, z.s.p.o",2016-03-22,1993-01-13,https://www.iana.org/domains/root/db/cz.html
.ls,country-code,National University of Lesotho,2016-06-21,1993-01-13,https://www.iana.org/domains/root/db/ls.html
.li,country-code,Universitaet Liechtenstein,2016-06-13,1993-02-26,https://www.iana.org/domains/root/db/li.html
.ro,country-code,National Institute for R&D in Informatics,2016-06-06,1993-02-26,https://www.iana.org/domains/root/db/ro.html
.hr,country-code,CARNet - Croatian Academic and Research Network,2015-01-25,1993-02-27,https://www.iana.org/domains/root/db/hr.html
.id,country-code,Perkumpulan Pengelola Nama Domain Internet Indonesia (PANDI),2015-05-01,1993-02-27,https://www.iana.org/domains/root/db/id.html
.bw,country-code,Botswana Communications Regulatory Authority (BOCRA),2016-06-25,1993-03-19,https://www.iana.org/domains/root/db/bw.html
.sn,country-code,"Universite Cheikh Anta Diop
NIC Senegal",2015-02-25,1993-03-19,https://www.iana.org/domains/root/db/sn.html
.bf,country-code,ARCE-AutoritÈ de RÈgulation des Communications Electroniques,2011-02-07,1993-03-29,https://www.iana.org/domains/root/db/bf.html
.sk,country-code,"SK-NIC, a.s.",2015-06-28,1993-03-29,https://www.iana.org/domains/root/db/sk.html
.bm,country-code,"Registry General
Ministry of Labour and Immigration",2012-06-27,1993-03-31,https://www.iana.org/domains/root/db/bm.html
.hn,country-code,Red de Desarrollo Sostenible Honduras,2013-06-19,1993-04-16,https://www.iana.org/domains/root/db/hn.html
.ke,country-code,Kenya Network Information Center (KeNIC),2016-05-06,1993-04-29,https://www.iana.org/domains/root/db/ke.html
.lv,country-code,"University of Latvia
Institute of Mathematics and Computer Science
Department of Network Solutions (DNS)",2016-03-23,1993-04-29,https://www.iana.org/domains/root/db/lv.html
.fo,country-code,FO Council,2013-04-17,1993-05-14,https://www.iana.org/domains/root/db/fo.html
.sz,country-code,"University of Swaziland
Department of Computer Science",2013-10-05,1993-07-19,https://www.iana.org/domains/root/db/sz.html
.az,country-code,IntraNS,2016-01-12,1993-08-25,https://www.iana.org/domains/root/db/az.html
.lb,country-code,"American University of Beirut
Computing and Networking Services",2016-01-20,1993-08-25,https://www.iana.org/domains/root/db/lb.html
.an,country-code,Retired,2015-08-06,1993-09-09,https://www.iana.org/domains/root/db/an.html
.mk,country-code,Macedonian Academic Research Network Skopje,2016-02-12,1993-09-23,https://www.iana.org/domains/root/db/mk.html
.ml,country-code,Agence des Technologies de l’Information et de la Communication,2013-04-09,1993-09-29,https://www.iana.org/domains/root/db/ml.html
.nc,country-code,Office des Postes et Telecommunications,2016-06-21,1993-10-13,https://www.iana.org/domains/root/db/nc.html
.ma,country-code,Agence Nationale de Réglementation des Télécommunications (ANRT),2016-02-19,1993-11-26,https://www.iana.org/domains/root/db/ma.html
.dz,country-code,CERIST,2015-12-29,1994-01-03,https://www.iana.org/domains/root/db/dz.html
.bh,country-code,Telecommunications Regulatory Authority (TRA),2014-01-13,1994-02-01,https://www.iana.org/domains/root/db/bh.html
.md,country-code,MoldData S.E.,2015-12-14,1994-03-24,https://www.iana.org/domains/root/db/md.html
.zm,country-code,Zambia Information and Communications Technology Authority (ZICTA),2015-10-08,1994-03-25,https://www.iana.org/domains/root/db/zm.html
.ir,country-code,Institute for Research in Fundamental Sciences,2015-03-24,1994-04-06,https://www.iana.org/domains/root/db/ir.html
.ru,country-code,Coordination Center for TLD RU,2015-12-07,1994-04-07,https://www.iana.org/domains/root/db/ru.html
.gl,country-code,TELE Greenland A/S,2014-08-22,1994-04-08,https://www.iana.org/domains/root/db/gl.html
.vn,country-code,Ministry of Information and Communications of Socialist Republic of Viet Nam,2015-04-17,1994-04-14,https://www.iana.org/domains/root/db/vn.html
.gu,country-code,"University of Guam
Computer Center",2014-08-06,1994-04-15,https://www.iana.org/domains/root/db/gu.html
.sb,country-code,Solomon Telekom Company Limited,2013-08-30,1994-04-19,https://www.iana.org/domains/root/db/sb.html
.by,country-code,"Reliable Software, Ltd.",2016-03-01,1994-05-10,https://www.iana.org/domains/root/db/by.html
.sa,country-code,Communications and Information Technology Commission,2016-06-17,1994-05-17,https://www.iana.org/domains/root/db/sa.html
.pa,country-code,Universidad Tecnologica de Panama,2016-03-10,1994-05-25,https://www.iana.org/domains/root/db/pa.html
.bn,country-code,Brunei Darussalam Network Information Centre Sdn Bhd (BNNIC),2015-05-06,1994-06-03,https://www.iana.org/domains/root/db/bn.html
.cy,country-code,University of Cyprus,2011-11-12,1994-07-26,https://www.iana.org/domains/root/db/cy.html
.gn,country-code,Centre National des Sciences Halieutiques de Boussoura,2014-06-05,1994-08-09,https://www.iana.org/domains/root/db/gn.html
.am,country-code,"""Internet Society"" Non-governmental Organization",2015-07-30,1994-08-26,https://www.iana.org/domains/root/db/am.html
.gy,country-code,University of Guyana,2011-11-03,1994-09-13,https://www.iana.org/domains/root/db/gy.html
.kz,country-code,Association of IT Companies of Kazakhstan,2014-12-30,1994-09-19,https://www.iana.org/domains/root/db/kz.html
.sv,country-code,SVNet,2015-04-13,1994-11-04,https://www.iana.org/domains/root/db/sv.html
.jo,country-code,National Information Technology Center (NITC),2016-03-14,1994-11-23,https://www.iana.org/domains/root/db/jo.html
.ga,country-code,Agence Nationale des Infrastructures Numériques et des Fréquences (ANINF),2014-07-11,1994-12-12,https://www.iana.org/domains/root/db/ga.html
.bg,country-code,Register.BG,2015-07-09,1995-01-03,https://www.iana.org/domains/root/db/bg.html
.gh,country-code,Network Computer Systems Limited,2015-09-22,1995-01-19,https://www.iana.org/domains/root/db/gh.html
.mc,country-code,"Gouvernement de Monaco
Direction des Communications Electroniques",2011-10-13,1995-01-20,https://www.iana.org/domains/root/db/mc.html
.np,country-code,Mercantile Communications Pvt. Ltd.,2012-01-10,1995-01-25,https://www.iana.org/domains/root/db/np.html
.cl,country-code,NIC Chile (University of Chile),2016-06-05,1995-01-27,https://www.iana.org/domains/root/db/cl.html
.lu,country-code,RESTENA,2015-12-09,1995-01-27,https://www.iana.org/domains/root/db/lu.html
.ci,country-code,INP-HB Institut National Polytechnique Felix Houphouet Boigny,2014-02-04,1995-02-14,https://www.iana.org/domains/root/db/ci.html
.ai,country-code,Government of Anguilla,2012-05-02,1995-02-16,https://www.iana.org/domains/root/db/ai.html
.mn,country-code,"Datacom Co., Ltd.",2012-11-01,1995-03-02,https://www.iana.org/domains/root/db/mn.html
.ug,country-code,Uganda Online Ltd.,2012-10-26,1995-03-08,https://www.iana.org/domains/root/db/ug.html
.ng,country-code,Nigeria Internet Registration Association,2016-03-19,1995-03-15,https://www.iana.org/domains/root/db/ng.html
.vu,country-code,Telecom Vanuatu Limited,2016-03-25,1995-04-10,https://www.iana.org/domains/root/db/vu.html
.fm,country-code,FSM Telecommunications Corporation,2013-05-16,1995-04-19,https://www.iana.org/domains/root/db/fm.html
.ki,country-code,"Ministry of Communications, Transport, and Tourism Development",2013-10-15,1995-04-19,https://www.iana.org/domains/root/db/ki.html
.cm,country-code,Cameroon Telecommunications (CAMTEL),2012-07-12,1995-04-29,https://www.iana.org/domains/root/db/cm.html
.uz,country-code,"Computerization and Information Technologies Developing Center
UZINFOCOM",2015-10-16,1995-04-29,https://www.iana.org/domains/root/db/uz.html
.ky,country-code,The Information and Communications Technology Authority,2015-09-16,1995-05-03,https://www.iana.org/domains/root/db/ky.html
.kg,country-code,AsiaInfo Telecommunication Enterprise,2012-03-06,1995-07-12,https://www.iana.org/domains/root/db/kg.html
.tz,country-code,Tanzania Network Information Centre (tzNIC),2015-03-19,1995-07-14,https://www.iana.org/domains/root/db/tz.html
.ws,country-code,Government of Samoa Ministry of Foreign Affairs & Trade,2012-01-21,1995-07-14,https://www.iana.org/domains/root/db/ws.html
.mg,country-code,NIC-MG (Network Information Center Madagascar),2016-03-18,1995-07-25,https://www.iana.org/domains/root/db/mg.html
.ck,country-code,Telecom Cook Islands Ltd.,2005-10-07,1995-08-08,https://www.iana.org/domains/root/db/ck.html
.sm,country-code,Telecom Italia San Marino S.p.A.,2011-10-18,1995-08-16,https://www.iana.org/domains/root/db/sm.html
.vi,country-code,"Virgin Islands Public Telcommunications System
c/o COBEX Internet Services",2015-11-03,1995-08-31,https://www.iana.org/domains/root/db/vi.html
.va,country-code,Holy See Secretariat of State Department of Telecommunications,2012-11-05,1995-09-11,https://www.iana.org/domains/root/db/va.html
.mu,country-code,Internet Direct Ltd,2013-03-06,1995-10-06,https://www.iana.org/domains/root/db/mu.html
.et,country-code,Ethio telecom,2012-01-05,1995-10-15,https://www.iana.org/domains/root/db/et.html
.ao,country-code,Faculdade de Engenharia da Universidade Agostinho Neto,2014-10-28,1995-11-15,https://www.iana.org/domains/root/db/ao.html
.gi,country-code,Sapphire Networks,2010-11-03,1995-12-05,https://www.iana.org/domains/root/db/gi.html
.to,country-code,"Government of the Kingdom of Tonga
H.R.H. Crown Prince Tupouto'a
c/o Consulate of Tonga",2014-06-05,1995-12-18,https://www.iana.org/domains/root/db/to.html
.ad,country-code,Andorra Telecom,2015-09-13,1996-01-09,https://www.iana.org/domains/root/db/ad.html
.bj,country-code,Benin Telecoms S.A.,2012-09-29,1996-01-18,https://www.iana.org/domains/root/db/bj.html
.aw,country-code,SETAR,2016-06-10,1996-02-20,https://www.iana.org/domains/root/db/aw.html
.kh,country-code,Telecommunication Regulator of Cambodia (TRC),2015-05-07,1996-02-20,https://www.iana.org/domains/root/db/kh.html
.sy,country-code,National Agency for Network Services (NANS),2016-06-07,1996-02-20,https://www.iana.org/domains/root/db/sy.html
.nf,country-code,Norfolk Island Data Services,2015-04-02,1996-03-18,https://www.iana.org/domains/root/db/nf.html
.tv,country-code,Ministry of Finance and Tourism,2016-03-14,1996-03-18,https://www.iana.org/domains/root/db/tv.html
.pf,country-code,Gouvernement de la Polynésie française,2015-01-23,1996-03-19,https://www.iana.org/domains/root/db/pf.html
.om,country-code,Telecommunications Regulatory Authority (TRA),2015-12-29,1996-04-11,https://www.iana.org/domains/root/db/om.html
.cf,country-code,Societe Centrafricaine de Telecommunications (SOCATEL),2015-12-29,1996-04-24,https://www.iana.org/domains/root/db/cf.html
.mr,country-code,"Université des Sciences, de Technologie et de Médecine",2015-11-25,1996-04-24,https://www.iana.org/domains/root/db/mr.html
.ne,country-code,SONITEL,2012-07-26,1996-04-24,https://www.iana.org/domains/root/db/ne.html
.la,country-code,"Lao National Internet Committee (LANIC), Ministry of Posts and Telecommunications",2016-04-04,1996-05-14,https://www.iana.org/domains/root/db/la.html
.dj,country-code,Djibouti Telecom S.A,2010-03-08,1996-05-22,https://www.iana.org/domains/root/db/dj.html
.qa,country-code,Communications Regulatory Authority,2016-05-25,1996-06-12,https://www.iana.org/domains/root/db/qa.html
.gf,country-code,Net Plus,2011-07-14,1996-07-25,https://www.iana.org/domains/root/db/gf.html
.gg,country-code,Island Networks Ltd.,2016-03-08,1996-08-07,https://www.iana.org/domains/root/db/gg.html
.je,country-code,Island Networks (Jersey) Ltd.,2016-03-08,1996-08-08,https://www.iana.org/domains/root/db/je.html
.ba,country-code,Universtiy Telinformatic Centre (UTIC),2016-03-14,1996-08-14,https://www.iana.org/domains/root/db/ba.html
.mh,country-code,Office of the Cabinet,2013-08-03,1996-08-16,https://www.iana.org/domains/root/db/mh.html
.ye,country-code,TeleYemen,2011-01-12,1996-08-19,https://www.iana.org/domains/root/db/ye.html
.tg,country-code,Autorite de Reglementation des secteurs de Postes et de Telecommunications (ART&P),2016-06-01,1996-09-05,https://www.iana.org/domains/root/db/tg.html
.im,country-code,Isle of Man Government,2010-01-07,1996-09-11,https://www.iana.org/domains/root/db/im.html
.er,country-code,Eritrea Telecommunication Services Corporation (EriTel),2012-07-18,1996-09-24,https://www.iana.org/domains/root/db/er.html
.mv,country-code,Dhiraagu Pvt. Ltd. (DHIVEHINET),2006-03-31,1996-09-25,https://www.iana.org/domains/root/db/mv.html
.bi,country-code,Centre National de l'Informatique,2012-04-21,1996-10-21,https://www.iana.org/domains/root/db/bi.html
.cv,country-code,Agência Nacional das Comunicações (ANAC),2014-06-23,1996-10-21,https://www.iana.org/domains/root/db/cv.html
.gp,country-code,Networking Technologies Group,2016-01-12,1996-10-21,https://www.iana.org/domains/root/db/gp.html
.rw,country-code,Rwanda Information Communication and Technology Association (RICTA),2016-04-28,1996-10-21,https://www.iana.org/domains/root/db/rw.html
.mp,country-code,"Saipan Datacom, Inc.",2009-05-21,1996-10-22,https://www.iana.org/domains/root/db/mp.html
.mw,country-code,"Malawi Sustainable Development Network Programme
(Malawi SDNP)",2011-12-14,1997-01-03,https://www.iana.org/domains/root/db/mw.html
.cg,country-code,ONPT Congo and Interpoint Switzerland,2015-07-17,1997-01-14,https://www.iana.org/domains/root/db/cg.html
.tc,country-code,Melrex TC,2014-11-19,1997-01-27,https://www.iana.org/domains/root/db/tc.html
.gw,country-code,Autoridade Reguladora Nacional - Tecnologias de Informação e Comunicação da Guiné-Bissau,2015-06-18,1997-02-04,https://www.iana.org/domains/root/db/gw.html
.mm,country-code,"Ministry of Communications, Posts & Telegraphs",2011-11-29,1997-02-04,https://www.iana.org/domains/root/db/mm.html
.vg,country-code,Telecommunications Regulatory Commission of the Virgin Islands,2016-06-06,1997-02-20,https://www.iana.org/domains/root/db/vg.html
.ht,country-code,Consortium FDS/RDDH,2013-02-08,1997-03-06,https://www.iana.org/domains/root/db/ht.html
.ms,country-code,MNI Networks Ltd.,2015-02-26,1997-03-06,https://www.iana.org/domains/root/db/ms.html
.sd,country-code,Sudan Internet Society,2014-01-11,1997-03-06,https://www.iana.org/domains/root/db/sd.html
.fk,country-code,Falkland Islands Government,2014-09-10,1997-03-26,https://www.iana.org/domains/root/db/fk.html
.gm,country-code,GM-NIC,2015-08-20,1997-03-28,https://www.iana.org/domains/root/db/gm.html
.mq,country-code,MEDIASERV,2011-10-13,1997-03-28,https://www.iana.org/domains/root/db/mq.html
.re,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-04-07,https://www.iana.org/domains/root/db/re.html
.lr,country-code,"Data Technology Solutions, Inc.",2012-04-19,1997-04-09,https://www.iana.org/domains/root/db/lr.html
.ly,country-code,General Post and Telecommunication Company,2016-07-01,1997-04-23,https://www.iana.org/domains/root/db/ly.html
.cx,country-code,Christmas Island Domain Administration Limited,2016-04-26,1997-04-24,https://www.iana.org/domains/root/db/cx.html
.iq,country-code,Communications and Media Commission (CMC),2015-02-05,1997-05-09,https://www.iana.org/domains/root/db/iq.html
.sc,country-code,VCS Pty Ltd,2010-11-11,1997-05-09,https://www.iana.org/domains/root/db/sc.html
.sl,country-code,Sierratel,2011-06-03,1997-05-09,https://www.iana.org/domains/root/db/sl.html
.tp,country-code,Retired,2015-03-04,1997-05-09,https://www.iana.org/domains/root/db/tp.html
.tm,country-code,TM Domain Registry Ltd,2016-02-22,1997-05-30,https://www.iana.org/domains/root/db/tm.html
.as,country-code,AS Domain Registry,2015-08-31,1997-06-12,https://www.iana.org/domains/root/db/as.html
.pw,country-code,Micronesia Investment and Development Corporation,2015-10-16,1997-06-12,https://www.iana.org/domains/root/db/pw.html
.nu,country-code,The IUSN Foundation,2013-11-20,1997-06-20,https://www.iana.org/domains/root/db/nu.html
.gq,country-code,GETESA,2015-12-24,1997-07-10,https://www.iana.org/domains/root/db/gq.html
.pn,country-code,Pitcairn Island Administration,2011-05-20,1997-07-10,https://www.iana.org/domains/root/db/pn.html
.bt,country-code,Ministry of Information and Communications,2012-08-11,1997-07-16,https://www.iana.org/domains/root/db/bt.html
.hm,country-code,HM Domain Registry,2015-07-24,1997-07-24,https://www.iana.org/domains/root/db/hm.html
.gs,country-code,Government of South Georgia and South Sandwich Islands (GSGSSI),2015-02-12,1997-07-31,https://www.iana.org/domains/root/db/gs.html
